            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457025.083333333, A.D. 2015-Jan-02 14:00:00.0000, -5.588053898309691E+08,  5.662939203131939E+08,  1.014076047796929E+07, -9.457331011868193E+00, -8.560131064168848E+00,  2.471970880713497E-01,  2.653994716910418E+03,  7.956475997015883E+08,  5.527121941303007E-01,
2457025.125000000, A.D. 2015-Jan-02 15:00:00.0000, -5.588394354441141E+08,  5.662631026181207E+08,  1.014165035801017E+07, -9.456895585474610E+00, -8.560812369197194E+00,  2.471806941786818E-01,  2.654001353733062E+03,  7.956495893709621E+08,  5.526563992204544E-01,
2457025.166666667, A.D. 2015-Jan-02 16:00:00.0000, -5.588734794572815E+08,  5.662322824531752E+08,  1.014254017890161E+07, -9.456441918114031E+00, -8.561502801135806E+00,  2.471642455553833E-01,  2.654007989769059E+03,  7.956515788045050E+08,  5.525813191970770E-01,
2457025.208333333, A.D. 2015-Jan-02 17:00:00.0000, -5.589075218026733E+08,  5.662014597900882E+08,  1.014342994064507E+07, -9.455968887562515E+00, -8.562199781535497E+00,  2.471478526534252E-01,  2.654014624792725E+03,  7.956535679345587E+08,  5.524880004503429E-01,
2457025.250000000, A.D. 2015-Jan-02 18:00:00.0000, -5.589415624091343E+08,  5.661706346101607E+08,  1.014431964363965E+07, -9.455475756182883E+00, -8.562900581869609E+00,  2.471316254300229E-01,  2.654021258593219E+03,  7.956555566979147E+08,  5.523778655780803E-01,
2457025.291666667, A.D. 2015-Jan-02 19:00:00.0000, -5.589756012035898E+08,  5.661398069046936E+08,  1.014520928867534E+07, -9.454962199269424E+00, -8.563602385803840E+00,  2.471156706632334E-01,  2.654027890978926E+03,  7.956575450371281E+08,  5.522526890173189E-01,
2457025.333333333, A.D. 2015-Jan-02 20:00:00.0000, -5.590096381125689E+08,  5.661089766751846E+08,  1.014609887691677E+07, -9.454428323345777E+00, -8.564302356575039E+00,  2.471000892481370E-01,  2.654034521781480E+03,  7.956595329017243E+08,  5.521145620075693E-01,
2457025.375000000, A.D. 2015-Jan-02 21:00:00.0000, -5.590436730637656E+08,  5.660781439332786E+08,  1.014698840987751E+07, -9.453874667590890E+00, -8.564997704036037E+00,  2.470849737874725E-01,  2.654041150859302E+03,  7.956615202492592E+08,  5.519658459651036E-01,
2457025.416666667, A.D. 2015-Jan-02 22:00:00.0000, -5.590777059875596E+08,  5.660473087004937E+08,  1.014787788938692E+07, -9.453302176610828E+00, -8.565685740808123E+00,  2.470704070544008E-01,  2.654047778100507E+03,  7.956635070461897E+08,  5.518091135019639E-01,
2457025.458333333, A.D. 2015-Jan-02 23:00:00.0000, -5.591117368183572E+08,  5.660164710077914E+08,  1.014876731755489E+07, -9.452712125314964E+00, -8.566363908984446E+00,  2.470564623099887E-01,  2.654054403425016E+03,  7.956654932685090E+08,  5.516470767685647E-01,
