            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457025.083333333, A.D. 2015-Jan-02 14:00:00.0000,  4.258452038967205E+05, -1.267308116594693E+05, -2.053445809269593E+04,  6.865070289289774E-03,  9.084816223174976E-03, -1.685671328083300E-04,  1.483616077763122E+00,  4.447769106809255E+05,  3.992096971432217E-03,
2457025.125000000, A.D. 2015-Jan-02 15:00:00.0000,  4.258699173444196E+05, -1.266981055023777E+05, -2.053506492855607E+04,  6.864622885353767E-03,  9.085271066286793E-03, -1.685639011164701E-04,  1.483664018267992E+00,  4.447912828827183E+05,  3.992459582069633E-03,
2457025.166666667, A.D. 2015-Jan-02 16:00:00.0000,  4.258946291815561E+05, -1.266653977076744E+05, -2.053567175278762E+04,  6.864175532261964E-03,  9.085726007440665E-03, -1.685606724787375E-04,  1.483711963127272E+00,  4.448056563899302E+05,  3.992822204216568E-03,
2457025.208333333, A.D. 2015-Jan-02 17:00:00.0000,  4.259193394083127E+05, -1.266326882750060E+05, -2.053627856540155E+04,  6.863728229911427E-03,  9.086181046958741E-03, -1.685574468643113E-04,  1.483759912341098E+00,  4.448200312026024E+05,  3.993184837726693E-03,
2457025.250000000, A.D. 2015-Jan-02 18:00:00.0000,  4.259440480248722E+05, -1.265999772040179E+05, -2.053688536640864E+04,  6.863280978198225E-03,  9.086636185164173E-03, -1.685542242421921E-04,  1.483807865909607E+00,  4.448344073207753E+05,  3.993547482452548E-03,
2457025.291666667, A.D. 2015-Jan-02 19:00:00.0000,  4.259687550314164E+05, -1.265672644943541E+05, -2.053749215581964E+04,  6.862833777017388E-03,  9.087091422381106E-03, -1.685510045811938E-04,  1.483855823832931E+00,  4.448487847444894E+05,  3.993910138245500E-03,
2457025.333333333, A.D. 2015-Jan-02 20:00:00.0000,  4.259934604281272E+05, -1.265345501456576E+05, -2.053809893364515E+04,  6.862386626262914E-03,  9.087546758934702E-03, -1.685477878499461E-04,  1.483903786111203E+00,  4.448631634737838E+05,  3.994272804955750E-03,
2457025.375000000, A.D. 2015-Jan-02 21:00:00.0000,  4.260181642151859E+05, -1.265018341575701E+05, -2.053870569989563E+04,  6.861939525827735E-03,  9.088002195151115E-03, -1.685445740168949E-04,  1.483951752744554E+00,  4.448775435086979E+05,  3.994635482432296E-03,
2457025.416666667, A.D. 2015-Jan-02 22:00:00.0000,  4.260428663927735E+05, -1.264691165297325E+05, -2.053931245458150E+04,  6.861492475603699E-03,  9.088457731357509E-03, -1.685413630502976E-04,  1.483999723733110E+00,  4.448919248492701E+05,  3.994998170522927E-03,
2457025.458333333, A.D. 2015-Jan-02 23:00:00.0000,  4.260675669610703E+05, -1.264363972617840E+05, -2.053991919771300E+04,  6.861045475481563E-03,  9.088913367882045E-03, -1.685381549182221E-04,  1.484047699077000E+00,  4.449063074955382E+05,  3.995360869074203E-03,
2457025.500000000, A.D. 2015-Jan-03 00:00:00.0000,  4.260922659202569E+05, -1.264036763533629E+05, -2.054052592930028E+04,  6.860598525350960E-03,  9.089369105053889E-03, -1.685349495885429E-04,  1.484095678776348E+00,  4.449206914475398E+05,  3.995723577931437E-03,
2457025.541666667, A.D. 2015-Jan-03 01:00:00.0000,  4.261169632705128E+05, -1.263709538041064E+05, -2.054113264935337E+04,  6.860151625100393E-03,  9.089824943203212E-03, -1.685317470289456E-04,  1.484143662831276E+00,  4.449350767053116E+05,  3.996086296938675E-03,
2457025.583333333, A.D. 2015-Jan-03 02:00:00.0000,  4.261416590120173E+05, -1.263382296136503E+05, -2.054173935788218E+04,  6.859704774617216E-03,  9.090280882661186E-03, -1.685285472069168E-04,  1.484191651241906E+00,  4.449494632688898E+05,  3.996449025938694E-03,
2457025.625000000, A.D. 2015-Jan-03 03:00:00.0000,  4.261663531449496E+05, -1.263055037816293E+05, -2.054234605489651E+04,  6.859257973787604E-03,  9.090736923759982E-03, -1.685253500897537E-04,  1.484239644008356E+00,  4.449638511383101E+05,  3.996811764772961E-03,
2457025.666666667, A.D. 2015-Jan-03 04:00:00.0000,  4.261910456694880E+05, -1.262727763076769E+05, -2.054295274040603E+04,  6.858811222496559E-03,  9.091193066832775E-03, -1.685221556445501E-04,  1.484287641130744E+00,  4.449782403136077E+05,  3.997174513281645E-03,
2457025.708333333, A.D. 2015-Jan-03 05:00:00.0000,  4.262157365858108E+05, -1.262400471914253E+05, -2.054355941442030E+04,  6.858364520627867E-03,  9.091649312213738E-03, -1.685189638382027E-04,  1.484335642609185E+00,  4.449926307948171E+05,  3.997537271303576E-03,
2457025.750000000, A.D. 2015-Jan-03 06:00:00.0000,  4.262404258940957E+05, -1.262073164325058E+05, -2.054416607694878E+04,  6.857917868064098E-03,  9.092105660238044E-03, -1.685157746374086E-04,  1.484383648443792E+00,  4.450070225819723E+05,  3.997900038676244E-03,
2457025.791666667, A.D. 2015-Jan-03 07:00:00.0000,  4.262651135945200E+05, -1.261745840305480E+05, -2.054477272800078E+04,  6.857471264686592E-03,  9.092562111241865E-03, -1.685125880086622E-04,  1.484431658634677E+00,  4.450214156751066E+05,  3.998262815235789E-03,
2457025.833333333, A.D. 2015-Jan-03 08:00:00.0000,  4.262897996872604E+05, -1.261418499851808E+05, -2.054537936758550E+04,  6.857024710375420E-03,  9.093018665562374E-03, -1.685094039182546E-04,  1.484479673181948E+00,  4.450358100742528E+05,  3.998625600816957E-03,
2457025.875000000, A.D. 2015-Jan-03 09:00:00.0000,  4.263144841724934E+05, -1.261091142960316E+05, -2.054598599571201E+04,  6.856578205009400E-03,  9.093475323537735E-03, -1.685062223322729E-04,  1.484527692085713E+00,  4.450502057794431E+05,  3.998988395253126E-03,
