            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457026.625000000, A.D. 2015-Jan-04 03:00:00.0000,  8.846926780939147E+07, -6.397557448415108E+07, -5.976505227131557E+06,  2.034927317263088E+01,  2.822222081635235E+01, -7.874327570075810E-01,  3.647215517781825E+02,  1.093407704931556E+08, -4.951455143856402E-03,
2457026.666666667, A.D. 2015-Jan-04 04:00:00.0000,  8.854246658288510E+07, -6.387393201842144E+07, -5.979336020682011E+06,  2.031670756419333E+01,  2.824580945933141E+01, -7.852301502591690E-01,  3.647214899604450E+02,  1.093407519606641E+08, -5.344372535716318E-03,
2457026.708333333, A.D. 2015-Jan-04 05:00:00.0000,  8.861554807120959E+07, -6.377220470099624E+07, -5.982158882945657E+06,  2.028411475236312E+01,  2.826936064202640E+01, -7.830264870353005E-01,  3.647214234244686E+02,  1.093407320136802E+08, -5.737284203929266E-03,
2457026.750000000, A.D. 2015-Jan-04 06:00:00.0000,  8.868851217650874E+07, -6.367039266678854E+07, -5.984973810124334E+06,  2.025149477938060E+01,  2.829287433331545E+01, -7.808217702002302E-01,  3.647213521703247E+02,  1.093407106522253E+08, -6.130189676623009E-03,
2457026.791666667, A.D. 2015-Jan-04 07:00:00.0000,  8.876135880107847E+07, -6.356849605082335E+07, -5.987780798430201E+06,  2.021884768752102E+01,  2.831635050212302E+01, -7.786160026195947E-01,  3.647212761980907E+02,  1.093406878763225E+08, -6.523088481920354E-03,
2457026.833333333, A.D. 2015-Jan-04 08:00:00.0000,  8.883408784736700E+07, -6.346651498823747E+07, -5.990579844085738E+06,  2.018617351909450E+01,  2.833978911741985E+01, -7.764091871604109E-01,  3.647211955078496E+02,  1.093406636859968E+08, -6.915980147952521E-03,
2457026.875000000, A.D. 2015-Jan-04 09:00:00.0000,  8.890669921797489E+07, -6.336444961427932E+07, -5.993370943323739E+06,  2.015347231644596E+01,  2.836319014822313E+01, -7.742013266910792E-01,  3.647211100996897E+02,  1.093406380812746E+08, -7.308864202859397E-03,
2457026.916666667, A.D. 2015-Jan-04 10:00:00.0000,  8.897919281565520E+07, -6.326230006430878E+07, -5.996154092387345E+06,  2.012074412195513E+01,  2.838655356359637E+01, -7.719924240813505E-01,  3.647210199737054E+02,  1.093406110621842E+08, -7.701740174782710E-03,
2457026.958333333, A.D. 2015-Jan-04 11:00:00.0000,  8.905156854331365E+07, -6.316006647379701E+07, -5.998929287530005E+06,  2.008798897803644E+01,  2.840987933264958E+01, -7.697824822023573E-01,  3.647209251299965E+02,  1.093405826287556E+08, -8.094607591877955E-03,
2457027.000000000, A.D. 2015-Jan-04 12:00:00.0000,  8.912382630400869E+07, -6.305774897832631E+07, -6.001696525015522E+06,  2.005520692713899E+01,  2.843316742453923E+01, -7.675715039265931E-01,  3.647208255686685E+02,  1.093405527810204E+08, -8.487465982306866E-03,
2457027.041666667, A.D. 2015-Jan-04 13:00:00.0000,  8.919596600095166E+07, -6.295534771358988E+07, -6.004455801118050E+06,  2.002239801174653E+01,  2.845641780846834E+01, -7.653594921279101E-01,  3.647207212898330E+02,  1.093405215190119E+08, -8.880314874235672E-03,
2457027.083333333, A.D. 2015-Jan-04 14:00:00.0000,  8.926798753750689E+07, -6.285286281539178E+07, -6.007207112122066E+06,  1.998956227437739E+01,  2.847963045368643E+01, -7.631464496815195E-01,  3.647206122936063E+02,  1.093404888427653E+08, -9.273153795835634E-03,
2457027.125000000, A.D. 2015-Jan-04 15:00:00.0000,  8.933989081719187E+07, -6.275029441964664E+07, -6.009950454322435E+06,  1.995669975758443E+01,  2.850280532948968E+01, -7.609323794639913E-01,  3.647204985801115E+02,  1.093404547523171E+08, -9.665982275304777E-03,
2457027.166666667, A.D. 2015-Jan-04 16:00:00.0000,  8.941167574367729E+07, -6.264764266237954E+07, -6.012685824024338E+06,  1.992381050395501E+01,  2.852594240522084E+01, -7.587172843532368E-01,  3.647203801494766E+02,  1.093404192477060E+08, -1.005879984082823E-02,
